Vendor,SystemName,Chips,CoresPer Chip,M Value,M Value Per Core,Published Date
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 Q5 (Intel Xeon E5-2620) (Intel Xeon E5-2620, 2CPU x 6Cores, 2.00GHz, L3 15MB)",2,6,834000,"69,500",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S4 (Intel Xeon E5504) (Intel Xeon E5504, 2CPU x 4Cores, 2.00GHz, L3 4MB)",2,4,282000,"35,250",01-Apr-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S4 (Intel Xeon E5520) (Intel Xeon E5520, 2CPU x 4Cores, 2.27GHz, L3 8MB)",2,4,403000,"50,375",01-Apr-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S4 (Intel Xeon E5530) (Intel Xeon E5530, 2CPU x 4Cores, 2.40GHz, L3 8MB)",2,4,430000,"53,750",01-Apr-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S4 (Intel Xeon E5620) (Intel Xeon E5620, 2CPU x 4Cores, 2.40GHz, L3 12MB)",2,4,443000,"55,375",01-Apr-10
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S4 (Intel Xeon E5630) (Intel Xeon E5630, 2CPU x 4Cores, 2.53GHz, L3 12MB)",2,4,461000,"57,625",01-Apr-10
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S4 (Intel Xeon E5645) (Intel Xeon E5645, 2CPU x 6Cores, 2.40GHz, L3 12MB)",2,6,696000,"58,000",01-Oct-11
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S4 (Intel Xeon L5609) (Intel Xeon L5609, 2CPU x 4Cores, 1.89GHz, L3 12MB)",2,4,300000,"37,500",01-Apr-10
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S4 (Intel Xeon X5650) (Intel Xeon X5650, 2CPU x 6Cores, 2.67GHz, L3 12MB)",2,6,740000,"61,667",01-Jan-11
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S4 (Intel Xeon X5680) (Intel Xeon X5680, 2CPU x 6Cores, 3.33GHz, L3 12MB)",2,6,832000,"69,333",01-Jan-11
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S5 (Intel Xeon E5-2603 v2, 1.80 GHz) (Intel Xeon E5-2603 v2, 2CPU x 4Cores, 1.80GHz)",2,4,418000,"52,250",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S5 (Intel Xeon E5-2603) (Intel Xeon E5-2603, 2CPU x 4Cores, 1.80GHz, L3 10MB)",2,4,371000,"46,375",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S5 (Intel Xeon E5-2609) (Intel Xeon E5-2609, 2CPU x 4Cores, 2.40GHz, L3 10MB)",2,4,476000,"59,500",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S5 (Intel Xeon E5-2620) (Intel Xeon E5-2620, 2CPU x 6Cores, 2.00GHz, L3 15MB)",2,6,837000,"69,750",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S5 (Intel Xeon E5-2630) (Intel Xeon E5-2630, 2CPU x 6Cores, 2.30GHz, L3 15MB)",2,6,931000,"77,583",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S5 (Intel Xeon E5-2630L) (Intel Xeon E5-2630L, 2CPU x 6Cores, 2.00GHz, L3 15MB)",2,6,825000,"68,750",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S5 (Intel Xeon E5-2640 v2, 2.00 GHz) (Intel Xeon E5-2640 v2, 2CPU x 8Cores, 2.00GHz)",2,8,1220000,"76,250",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S5 (Intel Xeon E5-2650) (Intel Xeon E5-2650, 2CPU x 8Cores, 2.00GHz, L3 20MB)",2,8,1150000,"71,875",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S5+ (Intel Xeon E5-2650 v2, 2.60 GHz) (Intel Xeon E5-2650 v2, 2CPU x 8Cores, 2.60GHz)",2,8,1540000,"96,250",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S6 (Intel Xeon E5-2603 v3, 1.60 GHz) (Intel Xeon E5-2603 v3, 2CPU x 6Cores, 1.60GHz)",2,6,690000,"57,500",01-Sep-14
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 S6 (Intel Xeon E5-2637 v3, 3.50 GHz) (Intel Xeon E5-2637 v3, 2CPU x 4Cores, 3.50GHz)",2,4,1050000,"131,250",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X2 (Intel Xeon E5405, 2.0 GHz) (Intel Xeon E5405, 1CPU x 4Cores, 2.00GHz)",1,4,118000,"29,500",01-Nov-08
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X2 (Intel Xeon E5405, 2.0 GHz) (Intel Xeon E5405, 2CPU x 4Cores, 2.00GHz)",2,4,212000,"26,500",01-Nov-08
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X2 (Intel Xeon E5410, 2.33 GHz) (Intel Xeon E5410, 1CPU x 4Cores, 2.33GHz)",1,4,130000,"32,500",01-Nov-08
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X2 (Intel Xeon E5410, 2.33 GHz) (Intel Xeon E5410, 2CPU x 4Cores, 2.33GHz)",2,4,233000,"29,125",01-Nov-08
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X3 (Intel Xeon E5504) (Intel Xeon E5504, 2CPU x 4Cores, 2.00GHz, L3 4MB)",2,4,284000,"35,500",01-Apr-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X3 (Intel Xeon E5506) (Intel Xeon E5506, 1CPU x 4Cores, 2.13GHz, L3 4MB)",1,4,159000,"39,750",01-Apr-10
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X3 (Intel Xeon E5520) (Intel Xeon E5520, 2CPU x 4Cores, 2.27GHz, L3 8MB)",2,4,416000,"52,000",01-Apr-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X3 (Intel Xeon X5650) (Intel Xeon X5650, 2CPU x 6Cores, 2.67GHz, L3 12MB)",2,6,664000,"55,333",01-Jan-11
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2603) (Intel Xeon E5-2603, 2CPU x 4Cores, 1.80GHz, L3 10MB)",2,4,371000,"46,375",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2609 v2, 2.50 GHz) (Intel Xeon E5-2609 v2, 2CPU x 4Cores, 2.50GHz)",2,4,555000,"69,375",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2609) (Intel Xeon E5-2609, 2CPU x 4Cores, 2.40GHz, L3 10MB)",2,4,476000,"59,500",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2620 v2, 2.10 GHz) (Intel Xeon E5-2620 v2, 2CPU x 6Cores, 2.10GHz)",2,6,963000,"80,250",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2620) (Intel Xeon E5-2620, 2CPU x 6Cores, 2.00GHz, L3 15MB)",2,6,841000,"70,083",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2630 v2, 2.60 GHz) (Intel Xeon E5-2630 v2, 2CPU x 6Cores, 2.60GHz)",2,6,1140000,"95,000",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2630) (Intel Xeon E5-2630, 2CPU x 6Cores, 2.30GHz, L3 15MB)",2,6,931000,"77,583",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2630L) (Intel Xeon E5-2630L, 2CPU x 6Cores, 2.00GHz, L3 15MB)",2,6,828000,"69,000",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2640 v2, 2.00 GHz) (Intel Xeon E5-2640 v2, 2CPU x 8Cores, 2.00GHz)",2,8,1210000,"75,625",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2640) (Intel Xeon E5-2640, 2CPU x 6Cores, 2.50GHz, L3 15MB)",2,6,991000,"82,583",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2650 v2, 2.60 GHz) (Intel Xeon E5-2650 v2, 2CPU x 8Cores, 2.60GHz)",2,8,1540000,"96,250",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2650) (Intel Xeon E5-2650, 2CPU x 8Cores, 2.00GHz, L3 20MB)",2,8,1150000,"71,875",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X5 (Intel Xeon E5-2670 v2, 2.50 GHz) (Intel Xeon E5-2670 v2, 2CPU x 10Cores, 2.50GHz)",2,10,1830000,"91,500",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X6 (Intel Xeon E5-2620 v3, 2.40 GHz) (Intel Xeon E5-2620 v3, 2CPU x 6Cores, 2.40GHz)",2,6,1170000,"97,500",01-Sep-14
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X6 (Intel Xeon E5-2660 v3, 2.60 GHz) (Intel Xeon E5-2660 v3, 2CPU x 10Cores, 2.60GHz)",2,10,1840000,"92,000",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X6 (Intel Xeon E5-2670 v3, 2.30 GHz) (Intel Xeon E5-2670 v3, 2CPU x 12Cores, 2.30GHz)",2,12,1970000,"82,083",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X6 (Intel Xeon E5-2680 v3, 2.50 GHz) (Intel Xeon E5-2680 v3, 2CPU x 12Cores, 2.50GHz)",2,12,2410000,"100,417",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X6 (Intel Xeon E5-2683 v3, 2.00 GHz) (Intel Xeon E5-2683 v3, 2CPU x 14Cores, 2.00GHz)",2,14,2470000,"88,214",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X6 (Intel Xeon E5-2697 v3, 2.60 GHz) (Intel Xeon E5-2697 v3, 2CPU x 14Cores, 2.60GHz)",2,14,2720000,"97,143",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X6 (Intel Xeon E5-2698 v3, 2.30 GHz) (Intel Xeon E5-2698 v3, 2CPU x 16Cores, 2.30GHz)",2,16,2790000,"87,188",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 220 X6 (Intel Xeon E5-2699 v3, 2.30 GHz) (Intel Xeon E5-2699 v3, 2CPU x 18Cores, 2.30GHz)",2,18,2820000,"78,333",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S4 (Intel Xeon E5504, 2.0 GHz) (Intel Xeon E5504, 2CPU x 4Cores, 2.00GHz, L3 4MB)",2,4,266000,"33,250",01-Apr-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S5 (Intel Xeon E5-2603 v2, 1.80 GHz) (Intel Xeon E5-2603 v2, 2CPU x 4Cores, 1.80GHz)",2,4,418000,"52,250",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S5 (Intel Xeon E5-2609 v2, 2.50 GHz) (Intel Xeon E5-2609 v2, 2CPU x 4Cores, 2.50GHz)",2,4,563000,"70,375",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S5 (Intel Xeon E5-2609) (Intel Xeon E5-2609, 2CPU x 4Cores, 2.40GHz, L3 10MB)",2,4,476000,"59,500",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S5 (Intel Xeon E5-2620 v2, 2.10 GHz) (Intel Xeon E5-2620 v2, 2CPU x 6Cores, 2.10GHz)",2,6,968000,"80,667",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S5 (Intel Xeon E5-2620 v2, 2.10 GHz) (Intel Xeon E5-2620 v2, 2CPU x 6Cores, 2.10GHz, L3 15MB)",2,6,915000,"76,250",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S5 (Intel Xeon E5-2620) (Intel Xeon E5-2620, 1CPU x 6Cores, 2.00GHz, L3 15MB)",1,6,427000,"71,167",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S5 (Intel Xeon E5-2620) (Intel Xeon E5-2620, 2CPU x 6Cores, 2.00GHz, L3 15MB)",2,6,834000,"69,500",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S5 (Intel Xeon E5-2630 v2, 2.60 GHz) (Intel Xeon E5-2630 v2, 2CPU x 6Cores, 2.60GHz)",2,6,1140000,"95,000",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S5 (Intel Xeon E5-2640 v2, 2.00 GHz) (Intel Xeon E5-2640 v2, 2CPU x 8Cores, 2.00GHz)",2,8,1220000,"76,250",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S5 (Intel Xeon E5-2650 v2, 2.60 GHz) (Intel Xeon E5-2650 v2, 2CPU x 8Cores, 2.60GHz, L3 20MB)",2,8,1460000,"91,250",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2603 v3, 1.60 GHz) (Intel Xeon E5-2603 v3, 2CPU x 6Cores, 1.60GHz)",2,6,690000,"57,500",01-Sep-14
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2609 v3, 1.90 GHz) (Intel Xeon E5-2609 v3, 2CPU x 6Cores, 1.90GHz)",2,6,690000,"57,500",01-Sep-14
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2620 v3, 2.40 GHz) (Intel Xeon E5-2620 v3, 2CPU x 6Cores, 2.40GHz)",2,6,1170000,"97,500",01-Sep-14
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2630 v3, 2.40 GHz) (Intel Xeon E5-2630 v3, 2CPU x 8Cores, 2.40GHz)",2,8,1420000,"88,750",01-Sep-14
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2640 v3, 2.60 GHz) (Intel Xeon E5-2640 v3, 2CPU x 8Cores, 2.60GHz)",2,8,1620000,"101,250",01-Sep-14
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2650 v3, 2.30 GHz) (Intel Xeon E5-2650 v3, 2CPU x 10Cores, 2.30GHz)",2,10,1630000,"81,500",01-Sep-14
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2660 v3, 2.60 GHz) (Intel Xeon E5-2660 v3, 2CPU x 10Cores, 2.60GHz)",2,10,1840000,"92,000",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2670 v3, 2.30 GHz) (Intel Xeon E5-2670 v3, 2CPU x 12Cores, 2.30GHz)",2,12,1970000,"82,083",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2680 v3, 2.50 GHz) (Intel Xeon E5-2680 v3, 2CPU x 12Cores, 2.50GHz)",2,12,2410000,"100,417",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2683 v3, 2.00 GHz) (Intel Xeon E5-2683 v3, 2CPU x 14Cores, 2.00GHz)",2,14,2470000,"88,214",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2690 v3, 2.60 GHz) (Intel Xeon E5-2690 v3, 2CPU x 12Cores, 2.60GHz)",2,12,2230000,"92,917",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2697 v3, 2.60 GHz) (Intel Xeon E5-2697 v3, 2CPU x 14Cores, 2.60GHz)",2,14,2720000,"97,143",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2698 v3, 2.30 GHz) (Intel Xeon E5-2698 v3, 2CPU x 16Cores, 2.30GHz)",2,16,2790000,"87,188",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 S6 (Intel Xeon E5-2699 v3, 2.30 GHz) (Intel Xeon E5-2699 v3, 2CPU x 18Cores, 2.30GHz)",2,18,2820000,"78,333",01-Aug-15
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 X2 (Intel Xeon E5410, 2.33 GHz) (Intel Xeon E5410, 2CPU x 4Cores, 2.33GHz)",2,4,235000,"29,375",01-Nov-08
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 X2 (Intel Xeon E5420, 2.5 GHz) (Intel Xeon E5420, 2CPU x 4Cores, 2.50GHz)",2,4,242000,"30,250",01-Nov-08
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 X2 (Intel Xeon processor E5320, 1.86GHz) (Intel Xeon E5320, 2CPU x 4Cores, 1.86GHz)",2,4,133000,"16,625",01-Aug-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 X2 (Intel Xeon processor E5405, 2.0GHz) (Intel Xeon E5405, 2CPU x 4Cores, 2.00GHz)",2,4,167000,"20,875",01-Jan-08
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 X3 (Intel Xeon E5520) (Intel Xeon E5520, 2CPU x 4Cores, 2.27GHz, L3 8MB)",2,4,418000,"52,250",01-Apr-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 222 X3 (Intel Xeon X5650) (Intel Xeon X5650, 2CPU x 6Cores, 2.67GHz, L3 12MB)",2,6,707000,"58,917",01-Apr-10
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 225 S5 (Intel Xeon E5-2420) (Intel Xeon E5-2420, 2CPU x 6Cores, 1.90GHz, L3 15MB)",2,6,778000,"64,833",01-May-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 225 S5 (Intel Xeon E5-2430) (Intel Xeon E5-2430, 2CPU x 6Cores, 2.20GHz, L3 15MB)",2,6,875000,"72,917",01-May-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 230 A2 (AMD Opteron 6172) (AMD Opteron 6172, 2CPU x 12Cores, 2.10GHz, L3 12MB)",2,12,727000,"30,292",01-Aug-10
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 230 A2 (AMD Opteron 6174) (AMD Opteron 6174, 2CPU x 12Cores, 2.20GHz, L3 12MB)",2,12,758000,"31,583",01-Jul-10
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 230 S4 (Intel Xeon E5520) (Intel Xeon E5520, 2CPU x 4Cores, 2.27GHz, L3 8MB)",2,4,414000,"51,750",01-Apr-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 230 S4 (Intel Xeon X5650) (Intel Xeon X5650, 2CPU x 6Cores, 2.67GHz, L3 12MB)",2,6,740000,"61,667",01-Jan-11
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 232 A2 (AMD Opteron 6172) (AMD Opteron 6172, 2CPU x 12Cores, 2.10GHz, L3 12MB)",2,12,731000,"30,458",01-Aug-10
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 232 S4 (Intel Xeon X5650) (Intel Xeon X5650, 2CPU x 6Cores, 2.67GHz, L3 12MB)",2,6,738000,"61,500",01-Jan-11
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 232 S4+ (Intel Xeon X5680) (Intel Xeon X5680, 2CPU x 6Cores, 3.33GHz, L3 12MB)",2,6,832000,"69,333",01-Jan-11
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 402 A2 (AMD Opteron 6174) (AMD Opteron 6174, 4CPU x 12Cores, 2.20GHz, L3 12MB)",4,12,1490000,"31,042",01-Aug-10
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 410 A2 (AMD Opteron 6272) (AMD Opteron 6272, 4CPU x 16Cores, 2.10GHz, L3 16MB)",4,16,1740000,"27,188",01-Nov-11
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 410 S3 (Intel Xeon E5410, 2CPU x 4Cores, 2.33GHz)",2,4,214000,"26,750",01-Dec-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 410 S3 (Intel Xeon E5462, 2CPU x 4Cores, 2.80GHz)",2,4,248000,"31,000",01-Jan-08
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 410 S3 (Intel Xeon processor E5430, 2.66GHz) (Intel Xeon E5430, 2CPU x 4Cores, 2.67GHz)",2,4,228000,"28,500",01-Dec-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 410 S3 (Intel Xeon processor E5450, 3.0GHz) (Intel Xeon E5450, 2CPU x 4Cores, 3.00GHz)",2,4,246000,"30,750",01-Dec-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 420 A2 (AMD Opteron 6174) (AMD Opteron 6174, 4CPU x 12Cores, 2.20GHz, L3 12MB)",4,12,1500000,"31,250",01-Aug-10
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 420 S5 (Intel Xeon E5-2630L) (Intel Xeon E5-2630L, 2CPU x 6Cores, 2.00GHz, L3 15MB)",2,6,825000,"68,750",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 440 Q5 (Intel Xeon E5-4650, 2.70 GHz) (Intel Xeon E5-4650, 4CPU x 8Cores, 2.70GHz)",4,8,2750000,"85,938",01-Sep-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 442 S3 (Intel Xeon E7210, 2.4 GHz) (Intel Xeon E7210, 2CPU x 2Cores, 2.40GHz)",2,2,127000,"31,750",01-Dec-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 442 S3 (Intel Xeon E7220, 2.93 GHz) (Intel Xeon E7220, 2CPU x 2Cores, 2.93GHz)",2,2,140000,"35,000",01-Dec-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 442 S3 (Intel Xeon E7320) (Intel Xeon E7320, 2CPU x 4Cores, 2.13GHz)",2,4,172000,"21,500",01-Dec-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 442 S3 (Intel Xeon E7340, 2.4 GHz) (Intel Xeon E7340, 2CPU x 4Cores, 2.40GHz)",2,4,194000,"24,250",01-Dec-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 442 S3 (Intel Xeon E7420, 2.13 GHz) (Intel Xeon E7420, 2CPU x 4Cores, 2.13GHz, L3 8MB)",2,4,164000,"20,500",01-Sep-08
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 442 S3 (Intel Xeon E7430, 2.13 GHz) (Intel Xeon E7430, 2CPU x 4Cores, 2.13GHz, L3 12MB)",2,4,179000,"22,375",01-Sep-08
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 442 S3 (Intel Xeon E7440, 2.4 GHz) (Intel Xeon E7440, 2CPU x 4Cores, 2.40GHz, L3 16MB)",2,4,204000,"25,500",01-Sep-08
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 442 S3 (Intel Xeon X7350, 2.93 GHz) (Intel Xeon X7350, 2CPU x 4Cores, 2.93GHz)",2,4,215000,"26,875",01-Dec-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 442 X3 (Intel Xeon E7330, 2.4 GHz) (Intel Xeon E7330, 2CPU x 4Cores, 2.40GHz)",2,4,160000,"20,000",01-Dec-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 672 X2 (Intel Xeon processor 5110, 1.60GHz) (Intel Xeon 5110, 2CPU x 2Cores, 1.60GHz)",2,2,72900,"18,225",01-Jun-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 672 X2 (Intel Xeon processor E5320, 1.86GHz) (Intel Xeon E5320, 2CPU x 4Cores, 1.86GHz)",2,4,125000,"15,625",01-Aug-07
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 710 S4 (Intel Xeon E5520) (Intel Xeon E5520, 2CPU x 4Cores, 2.27GHz, L3 8MB)",2,4,412000,"51,500",01-Jun-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 710 S4 (Intel Xeon E5530) (Intel Xeon E5530, 2CPU x 4Cores, 2.40GHz, L3 8MB)",2,4,427000,"53,375",01-Jun-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 820 S4 (Intel Xeon E5504, 2.0 GHz) (Intel Xeon E5504, 2CPU x 4Cores, 2.00GHz, L3 4MB)",2,4,282000,"35,250",01-Apr-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 820 S4 (Intel Xeon E5520) (Intel Xeon E5520, 2CPU x 4Cores, 2.27GHz, L3 8MB)",2,4,414000,"51,750",01-Apr-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 820 S4 (Intel Xeon X5560) (Intel Xeon X5560, 2CPU x 4Cores, 2.80GHz, L3 8MB)",2,4,499000,"62,375",01-Apr-09
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 820 S5 (Intel Xeon E5-2620) (Intel Xeon E5-2620, 2CPU x 6Cores, 2.00GHz, L3 15MB)",2,6,837000,"69,750",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 820 S5 (Intel Xeon E5-2630L) (Intel Xeon E5-2630L, 2CPU x 6Cores, 2.00GHz, L3 15MB)",2,6,841000,"70,083",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 820 X5 (Intel Xeon E5-2609 v2, 2.50 GHz) (Intel Xeon E5-2609 v2, 2CPU x 4Cores, 2.50GHz)",2,4,555000,"69,375",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 820 X5 (Intel Xeon E5-2620 v2, 2.10 GHz) (Intel Xeon E5-2620 v2, 2CPU x 6Cores, 2.10GHz)",2,6,962000,"80,167",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 820 X5 (Intel Xeon E5-2630 v2, 2.60 GHz) (Intel Xeon E5-2630 v2, 2CPU x 6Cores, 2.60GHz)",2,6,1140000,"95,000",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 820 X5 (Intel Xeon E5-2630L) (Intel Xeon E5-2630L, 2CPU x 6Cores, 2.00GHz, L3 15MB)",2,6,841000,"70,083",01-Mar-12
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 820 X5 (Intel Xeon E5-2640 v2, 2.00 GHz) (Intel Xeon E5-2640 v2, 2CPU x 8Cores, 2.00GHz)",2,8,1210000,"75,625",01-Oct-13
ACTION S.A.,"ACTION S.A. - ACTINA SOLAR 820 X5 (Intel Xeon E5-2640) (Intel Xeon E5-2640, 2CPU x 6Cores, 2.50GHz, L3 15MB)",2,6,991000,"82,583",01-Mar-12
